"Site_ID","Percent_Bleaching","Temperature_Mean","Turbidity","Cyclone_Frequency","Ecoregion_Name","Distance_to_Shore"
13654,"17.12","299.82","0.1536",57.93,"Bahamas and Florida Keys","9178.75"
13294,"17.15","299.77","0.1306",56.55,"Bahamas and Florida Keys","8981"
13158,"17.2","299.81","0.1005",60.51,"Bahamas and Florida Keys","5157"
13643,"17.2","299.84","0.1536",57.93,"Bahamas and Florida Keys","5982"
12815,"17.22","299.75","0.1541",62.84,"Bahamas and Florida Keys","3109"
12829,"17.24","299.79","0.1570",62.84,"Bahamas and Florida Keys","3041"
13315,"17.25","299.84","0.1047",56.55,"Bahamas and Florida Keys","11135"
13430,"17.28","299.73","0.0818",57.28,"Bahamas and Florida Keys","8064"
13634,"17.28","299.84","0.1536",57.93,"Bahamas and Florida Keys","6971"
999451,"17.28","299.61","0.0459",59.68,"Bahamas and Florida Keys","1317.82"
12031,"17.29","299.69","0.1064",56.58,"Bahamas and Florida Keys","6796"
12207,"17.31","299.75","0.063",53.15,"Bahamas and Florida Keys","6745"
13175,"17.33","299.86","0.0527",60.51,"Bahamas and Florida Keys","9444"
12295,"17.36","299.84","0.0816",58.42,"Bahamas and Florida Keys","8200"
12356,"17.38","299.79","0.1203",58.42,"Bahamas and Florida Keys","4606"
13207,"17.39","299.78","0.0745",60.51,"Bahamas and Florida Keys","5024"
14146,"17.39","299.76","0.0453",54.65,"Bahamas and Florida Keys","1275"
13905,"17.42","299.73","0.0609",51.35,"Bahamas and Florida Keys","979"
12549,"17.44","299.85","0.1024",62.25,"Bahamas and Florida Keys","8299"
12251,"17.46","299.84","0.0816",58.42,"Bahamas and Florida Keys","8927"
13044,"17.47","299.81","0.0804",62.54,"Bahamas and Florida Keys","6141"
9822,"17.5","299.83","0.1387",62.59,"Bahamas and Florida Keys","6793.34"
1300,"17.5","299.86","0.0376",57.19,"Bahamas and Florida Keys","393.52"
1300,"17.5","299.86","0.0376",57.19,"Bahamas and Florida Keys","393.52"
14129,"17.51","299.74","0.0453",54.65,"Bahamas and Florida Keys","1996"
13686,"17.54","299.77","0.1066",52.58,"Bahamas and Florida Keys","6294"
13892,"17.54","299.73","0.0609",51.35,"Bahamas and Florida Keys","463"
14246,"17.54","299.71","0.0429",88.08,"Bahamas and Florida Keys","394"
12507,"17.56","299.5","0.0514",58.69,"Bahamas and Florida Keys","7656"
12362,"17.58","299.7","0.1203",58.42,"Bahamas and Florida Keys","4292"
13066,"17.65","299.78","0.0704",62.54,"Bahamas and Florida Keys","5939"
12350,"17.66","299.84","0.0617",58.42,"Bahamas and Florida Keys","8550"
13520,"17.78","299.81","0.1636",58.01,"Bahamas and Florida Keys","7289"
12131,"17.83","299.78","0.0789",53.15,"Bahamas and Florida Keys","8527"
14064,"17.83","299.79","0.043",63.75,"Bahamas and Florida Keys","565"
12737,"17.86","299.85","0.0644",62.59,"Bahamas and Florida Keys","6485"
12814,"17.86","299.83","0.1358",61.18,"Bahamas and Florida Keys","5894"
14062,"17.86","299.79","0.043",63.75,"Bahamas and Florida Keys","480.21"
14179,"17.86","299.7","0.0439",52.57,"Bahamas and Florida Keys","1018"
12446,"17.89","299.77","0.1646",58.42,"Bahamas and Florida Keys","6733"
12561,"17.95","299.43","0.0629",51.47,"Bahamas and Florida Keys","6646"
13926,"17.95","299.71","0.046",56.97,"Bahamas and Florida Keys","277"
12732,"18","299.34","0.071",51.47,"Bahamas and Florida Keys","1384"
12602,"18.01","299.86","0.0595",62.59,"Bahamas and Florida Keys","9108"
12158,"18.02","299.8","0.0727",53.15,"Bahamas and Florida Keys","8542.1"
13451,"18.02","299.84","0.0818",57.28,"Bahamas and Florida Keys","8918"
14244,"18.02","299.71","0.0429",88.08,"Bahamas and Florida Keys","1648"
12874,"18.05","299.83","0.1358",61.18,"Bahamas and Florida Keys","4538"
12577,"18.06","299.43","0.0709",51.47,"Bahamas and Florida Keys","3687"
14184,"18.06","299.7","0.0439",52.57,"Bahamas and Florida Keys","1482"
999481,"18.09","299.56","0.0476",75.55,"Bahamas and Florida Keys","2444.4"
999481,"18.09","299.56","0.0476",75.55,"Bahamas and Florida Keys","2444.4"
13943,"18.1","299.71","0.0459",56.97,"Bahamas and Florida Keys","1999"
12599,"18.12","299.43","0.0629",51.47,"Bahamas and Florida Keys","4021"
12441,"18.18","299.85","0.0911",57.81,"Bahamas and Florida Keys","8307.44"
12818,"18.18","299.83","0.1358",61.18,"Bahamas and Florida Keys","5995"
13146,"18.22","299.81","0.0527",60.51,"Bahamas and Florida Keys","8616"
12821,"18.25","299.75","0.1570",62.84,"Bahamas and Florida Keys","3461"
13280,"18.28","299.88","0.0577",57.05,"Bahamas and Florida Keys","9995.81"
13095,"18.33","299.78","0.0704",62.54,"Bahamas and Florida Keys","5211"
12512,"18.37","299.83","0.0516",57.81,"Bahamas and Florida Keys","7891"
12478,"18.38","299.82","0.1210",57.81,"Bahamas and Florida Keys","6145"
12511,"18.38","299.72","0.1420",58.42,"Bahamas and Florida Keys","3599"
12914,"18.39","299.27","0.0546",47.43,"Bahamas and Florida Keys","12616"
13597,"18.39","299.94","0.0547",58.01,"Bahamas and Florida Keys","7078"
12150,"18.41","299.73","0.1116",56.58,"Bahamas and Florida Keys","4859.5"
12902,"18.42","299.27","0.063",47.43,"Bahamas and Florida Keys","11135"
14081,"18.42","299.79","0.0425",63.75,"Bahamas and Florida Keys","1006"
12044,"18.52","299.8","0.0727",53.15,"Bahamas and Florida Keys","9375"
12202,"18.52","299.81","0.0545",55.37,"Bahamas and Florida Keys","7729"
13503,"18.52","299.74","0.1542",54.86,"Bahamas and Florida Keys","3721"
13694,"18.52","299.77","0.1066",52.58,"Bahamas and Florida Keys","6378.5"
13816,"18.52","299.7","0.0684",33.22,"Bahamas and Florida Keys","3165"
13990,"18.52","299.73","0.0473",56.97,"Bahamas and Florida Keys","1713"
14051,"18.52","299.79","0.0431",63.75,"Bahamas and Florida Keys","544"
14322,"18.52","298.86","0.1077",57.69,"Bahamas and Florida Keys","1219"
13145,"18.57","299.81","0.0527",60.51,"Bahamas and Florida Keys","8823"
13114,"18.58","299.78","0.0704",62.54,"Bahamas and Florida Keys","5691"
12994,"18.61","299.81","0.1110",60.12,"Bahamas and Florida Keys","6533"
13420,"18.64","299.84","0.0482",56.89,"Bahamas and Florida Keys","9404"
12236,"18.71","299.75","0.1327",56.21,"Bahamas and Florida Keys","5553.92"
14108,"18.75","299.78","0.0442",54.65,"Bahamas and Florida Keys","1506"
12376,"18.82","299.82","0.1420",58.42,"Bahamas and Florida Keys","8504"
13167,"18.87","299.81","0.1005",60.51,"Bahamas and Florida Keys","6902"
12981,"18.89","299.86","0.1489",60.12,"Bahamas and Florida Keys","6015"
13136,"18.89","299.81","0.1005",60.51,"Bahamas and Florida Keys","8468"
13437,"18.89","299.73","0.1550",54.86,"Bahamas and Florida Keys","6159"
12371,"18.9","299.72","0.0971",58.42,"Bahamas and Florida Keys","4520"
13048,"18.99","299.81","0.0804",62.54,"Bahamas and Florida Keys","6521"
12061,"19.05","299.81","0.0571",56.58,"Bahamas and Florida Keys","9897"
13115,"19.05","299.78","0.0704",62.54,"Bahamas and Florida Keys","6226"
13156,"19.05","299.78","0.1005",60.51,"Bahamas and Florida Keys","5017"
13805,"19.05","299.7","0.0684",33.22,"Bahamas and Florida Keys","971"
13828,"19.05","299.7","0.0487",33.22,"Bahamas and Florida Keys","1966"
14119,"19.05","299.76","0.0442",54.65,"Bahamas and Florida Keys","1409"
14127,"19.05","299.76","0.0422",54.65,"Bahamas and Florida Keys","109"
14136,"19.05","299.76","0.0453",54.65,"Bahamas and Florida Keys","900"
14253,"19.05","299.71","0.0429",88.08,"Bahamas and Florida Keys","224"
14298,"19.05","299.02","0.1193",57.69,"Bahamas and Florida Keys","1210"
12292,"19.1","299.81","0.0971",58.42,"Bahamas and Florida Keys","7441"
12091,"19.14","299.81","0.0571",56.58,"Bahamas and Florida Keys","9435"
12366,"19.14","299.82","0.0532",58.42,"Bahamas and Florida Keys","8199"
12999,"19.17","299.84","0.0653",61.88,"Bahamas and Florida Keys","7459"
14067,"19.25","299.79","0.0434",63.75,"Bahamas and Florida Keys","1117"
13474,"19.26","299.89","0.0608",57.28,"Bahamas and Florida Keys","6664"
13364,"19.27","299.75","0.1047",56.55,"Bahamas and Florida Keys","8077"
13297,"19.28","299.73","0.1826",56.55,"Bahamas and Florida Keys","4990"
13764,"19.3","299.73","0.0616",41.6,"Bahamas and Florida Keys","3060"
14167,"19.3","299.7","0.0447",52.57,"Bahamas and Florida Keys","806.32"
12415,"19.44","299.77","0.1646",58.42,"Bahamas and Florida Keys","7155"
13198,"19.44","299.86","0.0745",60.51,"Bahamas and Florida Keys","7600"
13200,"19.44","299.78","0.1500",60.51,"Bahamas and Florida Keys","4993"
13747,"19.44","299.73","0.0599",41.6,"Bahamas and Florida Keys","2875"
14294,"19.44","299.02","0.1051",57.69,"Bahamas and Florida Keys","649"
14297,"19.44","299.02","0.1193",57.69,"Bahamas and Florida Keys","1252"
12576,"19.57","299.86","0.0766",62.25,"Bahamas and Florida Keys","8815"
13988,"19.61","299.73","0.0473",56.97,"Bahamas and Florida Keys","1918"
14128,"19.61","299.76","0.0453",54.65,"Bahamas and Florida Keys","963"
12515,"19.65","299.73","0.1420",58.42,"Bahamas and Florida Keys","4314"
12084,"19.66","299.81","0.0571",56.58,"Bahamas and Florida Keys","9396"
12722,"19.67","299.84","0.0889",62.59,"Bahamas and Florida Keys","5641"
12087,"19.7","299.81","0.0571",56.58,"Bahamas and Florida Keys","9433"
12284,"19.74","299.84","0.0794",58.42,"Bahamas and Florida Keys","9892"
13306,"19.74","299.84","0.0562",56.55,"Bahamas and Florida Keys","10175"
12433,"19.75","299.61","0.1624",56.21,"Bahamas and Florida Keys","629"
13666,"19.81","299.82","0.0999",57.13,"Bahamas and Florida Keys","6420"
13336,"19.84","299.73","0.1769",56.55,"Bahamas and Florida Keys","4003"
13918,"19.84","299.71","0.0609",51.35,"Bahamas and Florida Keys","1414.37"
12398,"19.92","299.8","0.1420",58.42,"Bahamas and Florida Keys","6892"
12521,"20","299.43","0.0629",51.47,"Bahamas and Florida Keys","6843"
12661,"20","299.83","0.1387",62.59,"Bahamas and Florida Keys","6922"
12986,"20","299.86","0.0794",60.12,"Bahamas and Florida Keys","6115"
13522,"20","299.81","0.1636",58.01,"Bahamas and Florida Keys","4774"
13640,"20","299.84","0.1536",57.93,"Bahamas and Florida Keys","5863"
13690,"20","299.77","0.1066",52.58,"Bahamas and Florida Keys","5478.98"
13970,"20","299.81","0.0462",56.97,"Bahamas and Florida Keys","5850"
13978,"20","299.73","0.0473",56.97,"Bahamas and Florida Keys","1185"
13984,"20","299.73","0.0473",56.97,"Bahamas and Florida Keys","1141"
14024,"20","299.72","0.053",63.75,"Bahamas and Florida Keys","446"
14036,"20","299.72","0.053",63.75,"Bahamas and Florida Keys","1505"
13290,"20.2","299.88","0.0577",57.05,"Bahamas and Florida Keys","9225"
13331,"20.24","299.84","0.1047",56.55,"Bahamas and Florida Keys","10413"
14158,"20.26","299.76","0.0447",52.57,"Bahamas and Florida Keys","1160"
12755,"20.29","299.85","0.0644",62.59,"Bahamas and Florida Keys","5812"
14316,"20.29","298.86","0.1064",57.69,"Bahamas and Florida Keys","1049"
12104,"20.37","299.76","0.0586",56.58,"Bahamas and Florida Keys","7788"
12729,"20.37","299.33","0.082",71.57,"Bahamas and Florida Keys","2183"
13649,"20.41","299.84","0.1536",57.93,"Bahamas and Florida Keys","6930"
13168,"20.47","299.81","0.1005",60.51,"Bahamas and Florida Keys","6956.18"
13351,"20.47","299.73","0.1769",56.55,"Bahamas and Florida Keys","4493"
13410,"20.47","299.73","0.1093",55.99,"Bahamas and Florida Keys","6446"
12195,"20.51","299.81","0.063",53.15,"Bahamas and Florida Keys","7535"
13967,"20.51","299.73","0.0473",56.97,"Bahamas and Florida Keys","1626"
13993,"20.51","299.73","0.0473",56.97,"Bahamas and Florida Keys","1475"
14078,"20.51","299.79","0.043",63.75,"Bahamas and Florida Keys","2179"
14319,"20.51","298.86","0.1064",57.69,"Bahamas and Florida Keys","1237"
13022,"20.53","299.84","0.0497",61.88,"Bahamas and Florida Keys","6183"
12458,"20.58","299.77","0.1564",58.42,"Bahamas and Florida Keys","5788"
14132,"20.69","299.76","0.0453",54.65,"Bahamas and Florida Keys","1210"
13277,"20.72","299.79","0.1051",57.05,"Bahamas and Florida Keys","4603"
14198,"20.72","299.71","0.0445",50.74,"Bahamas and Florida Keys","725"
13173,"20.77","299.69","0.1005",60.51,"Bahamas and Florida Keys","3513"
12618,"20.83","299.43","0.0629",51.47,"Bahamas and Florida Keys","3658"
12747,"20.83","299.31","0.0564",71.57,"Bahamas and Florida Keys","8234"
13767,"20.83","299.73","0.0616",41.6,"Bahamas and Florida Keys","2923"
14183,"20.83","299.7","0.0439",52.57,"Bahamas and Florida Keys","963"
14186,"20.83","299.7","0.0439",52.57,"Bahamas and Florida Keys","893"
14284,"20.83","299.7","0.0461",88.08,"Bahamas and Florida Keys","255"
14305,"20.83","299.02","0.1073",57.69,"Bahamas and Florida Keys","1169.8"
12329,"20.94","299.79","0.1203",58.42,"Bahamas and Florida Keys","5696"
13629,"20.99","299.84","0.1536",57.93,"Bahamas and Florida Keys","6889"
14122,"21.05","299.74","0.0442",54.65,"Bahamas and Florida Keys","2036"
12979,"21.09","299.88","0.0565",62.62,"Bahamas and Florida Keys","6917"
13390,"21.11","299.79","0.0482",56.89,"Bahamas and Florida Keys","9969"
13137,"21.17","299.81","0.1005",60.51,"Bahamas and Florida Keys","8507"
12657,"21.21","299.83","0.1387",62.59,"Bahamas and Florida Keys","6940"
13054,"21.21","299.81","0.0804",62.54,"Bahamas and Florida Keys","6409"
13862,"21.21","299.74","0.0548",51.35,"Bahamas and Florida Keys","2253.43"
13961,"21.21","299.73","0.0473",56.97,"Bahamas and Florida Keys","897"
14074,"21.21","299.79","0.043",63.75,"Bahamas and Florida Keys","1745"
14226,"21.21","299.8","0.0434",56.63,"Bahamas and Florida Keys","1108"
13372,"21.26","299.84","0.0578",55.99,"Bahamas and Florida Keys","9813"
12257,"21.35","299.67","0.1632",57.06,"Bahamas and Florida Keys","1557"
12103,"21.37","299.76","0.0586",56.58,"Bahamas and Florida Keys","7798"
12836,"21.38","299.79","0.1570",62.84,"Bahamas and Florida Keys","2622"
12287,"21.39","299.84","0.0794",58.42,"Bahamas and Florida Keys","9942"
12278,"21.43","299.67","0.1632",57.06,"Bahamas and Florida Keys","1027"
13286,"21.43","299.68","0.1764",58.32,"Bahamas and Florida Keys","367"
13755,"21.43","299.73","0.0616",41.6,"Bahamas and Florida Keys","2765"
12322,"21.52","299.84","0.0794",58.42,"Bahamas and Florida Keys","10038"
12271,"21.53","299.78","0.1382",56.21,"Bahamas and Florida Keys","4859"
12190,"21.57","299.81","0.063",53.15,"Bahamas and Florida Keys","7637"
13797,"21.57","299.7","0.0684",33.22,"Bahamas and Florida Keys","2529.47"
14193,"21.57","299.71","0.0445",50.74,"Bahamas and Florida Keys","1381"
13809,"21.6","299.7","0.0684",33.22,"Bahamas and Florida Keys","2828"
13053,"21.69","299.81","0.0504",62.54,"Bahamas and Florida Keys","7003"
13091,"21.71","299.83","0.0627",62.54,"Bahamas and Florida Keys","7953.73"
12885,"21.74","299.28","0.1020",47.43,"Bahamas and Florida Keys","8284"
13130,"21.78","299.81","0.1005",60.51,"Bahamas and Florida Keys","8683"
12294,"21.79","299.84","0.0794",58.42,"Bahamas and Florida Keys","10097.63"
13357,"21.83","299.73","0.1769",56.55,"Bahamas and Florida Keys","4398"
12776,"21.84","299.75","0.0889",62.59,"Bahamas and Florida Keys","2708"
13946,"21.84","299.71","0.0451",56.97,"Bahamas and Florida Keys","1545"
12919,"21.86","299.79","0.1799",61.18,"Bahamas and Florida Keys","4596"
12083,"21.88","299.75","0.0543",52.84,"Bahamas and Florida Keys","10747"
13274,"21.98","299.88","0.0577",57.05,"Bahamas and Florida Keys","9965"
12903,"22","299.27","0.0546",47.43,"Bahamas and Florida Keys","12049"
12416,"22.04","299.82","0.1420",58.42,"Bahamas and Florida Keys","7147.22"
12555,"22.22","299.85","0.0766",62.25,"Bahamas and Florida Keys","8829"
12640,"22.22","299.83","0.0506",62.59,"Bahamas and Florida Keys","7242.48"
13011,"22.22","299.84","0.0653",61.88,"Bahamas and Florida Keys","6465.84"
13108,"22.22","299.83","0.0704",62.54,"Bahamas and Florida Keys","6787"
13126,"22.22","299.81","0.1005",60.51,"Bahamas and Florida Keys","7914.42"
13183,"22.22","299.78","0.0745",60.51,"Bahamas and Florida Keys","7399"
13245,"22.22","299.81","0.0494",57.05,"Bahamas and Florida Keys","8357"
13278,"22.22","299.88","0.0577",57.05,"Bahamas and Florida Keys","9844"
13418,"22.22","299.58","0.1691",55.99,"Bahamas and Florida Keys","2791"
13491,"22.22","299.89","0.0608",57.28,"Bahamas and Florida Keys","7612"
14032,"22.22","299.72","0.053",63.75,"Bahamas and Florida Keys","657"
14087,"22.22","299.79","0.0425",63.75,"Bahamas and Florida Keys","210"
14113,"22.22","299.78","0.0417",54.65,"Bahamas and Florida Keys","190"
14203,"22.22","299.76","0.04",52.89,"Bahamas and Florida Keys","1281"
12185,"22.33","299.77","0.1014",56.58,"Bahamas and Florida Keys","6731"
12491,"22.37","299.48","0.0571",58.69,"Bahamas and Florida Keys","6545"
13140,"22.42","299.81","0.0527",60.51,"Bahamas and Florida Keys","8869"
13513,"22.44","299.81","0.1636",58.01,"Bahamas and Florida Keys","4802"
12373,"22.54","299.8","0.1564",58.42,"Bahamas and Florida Keys","7658"
12871,"22.54","299.83","0.1358",61.18,"Bahamas and Florida Keys","4604"
13379,"22.58","299.64","0.1546",55.99,"Bahamas and Florida Keys","3907"
13864,"22.62","299.74","0.0548",51.35,"Bahamas and Florida Keys","1020"
12510,"22.64","299.68","0.1564",58.42,"Bahamas and Florida Keys","4301"
12200,"22.65","299.81","0.0545",55.37,"Bahamas and Florida Keys","7811"
14049,"22.67","299.79","0.0431",63.75,"Bahamas and Florida Keys","861"
13738,"22.73","299.78","0.0599",41.6,"Bahamas and Florida Keys","4040"
13056,"22.81","299.78","0.0804",62.54,"Bahamas and Florida Keys","5426"
13511,"22.81","299.81","0.1636",58.01,"Bahamas and Florida Keys","4704"
13687,"22.81","299.77","0.1066",52.58,"Bahamas and Florida Keys","6473"
13958,"22.81","299.73","0.0473",56.97,"Bahamas and Florida Keys","1097"
14272,"22.81","299.7","0.0461",88.08,"Bahamas and Florida Keys","377"
12533,"22.84","299.85","0.1024",62.25,"Bahamas and Florida Keys","8641"
12096,"22.92","299.68","0.0532",52.84,"Bahamas and Florida Keys","11087"
12692,"22.92","299.83","0.1387",62.59,"Bahamas and Florida Keys","6564.68"
13130,"22.97","299.81","0.1005",60.51,"Bahamas and Florida Keys","8683"
12254,"23.08","299.84","0.0816",58.42,"Bahamas and Florida Keys","9181"
13323,"23.08","299.84","0.1047",56.55,"Bahamas and Florida Keys","10246"
13187,"23.12","299.86","0.0745",60.51,"Bahamas and Florida Keys","7778"
13272,"23.16","299.79","0.1051",57.05,"Bahamas and Florida Keys","4684"
12261,"23.17","299.79","0.0971",58.42,"Bahamas and Florida Keys","7257"
13132,"23.19","299.78","0.1711",60.51,"Bahamas and Florida Keys","5291.41"
13825,"23.19","299.7","0.0487",33.22,"Bahamas and Florida Keys","2078"
12450,"23.33","299.8","0.1564",58.42,"Bahamas and Florida Keys","5575"
14197,"23.33","299.71","0.0445",50.74,"Bahamas and Florida Keys","650"
12341,"23.38","299.79","0.1203",58.42,"Bahamas and Florida Keys","5182"
12201,"23.42","299.77","0.1262",56.58,"Bahamas and Florida Keys","5021.49"
12098,"23.46","299.76","0.0586",56.58,"Bahamas and Florida Keys","7909"
13991,"23.53","299.73","0.0473",56.97,"Bahamas and Florida Keys","1730"
12910,"23.68","299.27","0.0546",47.43,"Bahamas and Florida Keys","11955"
13088,"23.72","299.83","0.0704",62.54,"Bahamas and Florida Keys","6772.52"
12181,"23.81","299.8","0.063",53.15,"Bahamas and Florida Keys","8056"
12980,"23.81","299.76","0.1836",60.12,"Bahamas and Florida Keys","1543"
14012,"23.81","299.72","0.053",63.75,"Bahamas and Florida Keys","1007"
12046,"23.93","299.78","0.0727",53.15,"Bahamas and Florida Keys","8999"
12600,"24","299.38","0.0683",71.57,"Bahamas and Florida Keys","2945"
13326,"24","299.73","0.1769",56.55,"Bahamas and Florida Keys","4942"
13633,"24.07","299.84","0.1536",57.93,"Bahamas and Florida Keys","6064"
12192,"24.18","299.8","0.0727",53.15,"Bahamas and Florida Keys","7224"
13192,"24.24","299.78","0.1500",60.51,"Bahamas and Florida Keys","6112"
13759,"24.32","299.73","0.0616",41.6,"Bahamas and Florida Keys","1158"
13799,"24.36","299.7","0.0684",33.22,"Bahamas and Florida Keys","1929"
14141,"24.36","299.76","0.0453",54.65,"Bahamas and Florida Keys","778"
13768,"24.44","299.73","0.0616",41.6,"Bahamas and Florida Keys","2953"
13835,"24.44","299.7","0.0487",33.22,"Bahamas and Florida Keys","2566"
13903,"24.44","299.73","0.0609",51.35,"Bahamas and Florida Keys","2201"
12636,"24.46","299.83","0.0506",62.59,"Bahamas and Florida Keys","7382"
12807,"24.49","299.3","0.0738",47.43,"Bahamas and Florida Keys","5903"
14147,"24.51","299.74","0.0453",54.65,"Bahamas and Florida Keys","1968"
12614,"24.56","299.86","0.0766",62.25,"Bahamas and Florida Keys","7966"
13010,"24.56","299.77","0.1110",60.12,"Bahamas and Florida Keys","2445"
13936,"24.56","299.71","0.0459",56.97,"Bahamas and Florida Keys","1286.26"
12505,"24.64","299.48","0.0561",99.22,"Bahamas and Florida Keys","5966"
12766,"24.64","299.28","0.0564",71.57,"Bahamas and Florida Keys","9498"
12681,"24.65","299.31","0.0847",71.57,"Bahamas and Florida Keys","2558"
12399,"24.75","299.72","0.1584",58.42,"Bahamas and Florida Keys","4569.4"
12780,"24.78","299.28","0.1020",47.43,"Bahamas and Florida Keys","4323"
13423,"24.8","299.73","0.1550",54.86,"Bahamas and Florida Keys","6459"
12042,"24.81","299.78","0.0938",53.15,"Bahamas and Florida Keys","8214"
12834,"24.82","299.33","0.0738",47.43,"Bahamas and Florida Keys","6209"
9804,"25","299.81","0.1005",60.51,"Bahamas and Florida Keys","8365.37"
9823,"25","299.77","0.0571",56.58,"Bahamas and Florida Keys","9050.25"
8451,"25","299.98","0.0385",65.96,"Bahamas and Florida Keys","54.87"
8451,"25","299.98","0.0385",65.96,"Bahamas and Florida Keys","54.87"
9515,"25","298.86","0.1053",57.69,"Bahamas and Florida Keys","1368.83"
9515,"25","298.86","0.1053",57.69,"Bahamas and Florida Keys","1368.83"
12358,"25","299.43","0.1476",53.96,"Bahamas and Florida Keys","1501"
12569,"25","299.85","0.1024",62.25,"Bahamas and Florida Keys","8133.92"
12690,"25","299.34","0.071",51.47,"Bahamas and Florida Keys","1138"
12695,"25","299.31","0.0847",71.57,"Bahamas and Florida Keys","396"
13028,"25","299.75","0.1703",62.54,"Bahamas and Florida Keys","4981.44"
13722,"25","299.78","0.0584",52.58,"Bahamas and Florida Keys","3254"
13733,"25","299.78","0.0599",41.6,"Bahamas and Florida Keys","3304"
13793,"25","299.7","0.0684",33.22,"Bahamas and Florida Keys","3087"
14027,"25","299.72","0.053",63.75,"Bahamas and Florida Keys","1540"
14175,"25","299.72","0.0439",52.57,"Bahamas and Florida Keys","181"
14176,"25","299.7","0.0439",52.57,"Bahamas and Florida Keys","910"
14200,"25","299.67","0.0403",50.74,"Bahamas and Florida Keys","1171"
13161,"25.25","299.87","0.0527",60.51,"Bahamas and Florida Keys","9084"
12245,"25.4","299.78","0.1203",58.42,"Bahamas and Florida Keys","5858"
13424,"25.4","299.73","0.1550",54.86,"Bahamas and Florida Keys","7358"
14099,"25.4","299.78","0.0442",54.65,"Bahamas and Florida Keys","1887.29"
999430,"25.48","299.71","0.0428",64.16,"Bahamas and Florida Keys","335.21"
999430,"25.48","299.71","0.0428",64.16,"Bahamas and Florida Keys","335.21"
12975,"25.64","299.87","0.0996",62.62,"Bahamas and Florida Keys","7527"
14297,"25.64","299.02","0.1193",57.69,"Bahamas and Florida Keys","1252"
13791,"25.76","299.7","0.0684",33.22,"Bahamas and Florida Keys","1487"
14080,"25.76","299.79","0.043",63.75,"Bahamas and Florida Keys","2088"
13062,"25.78","299.73","0.0804",62.54,"Bahamas and Florida Keys","4426"
13715,"25.78","299.83","0.0584",52.58,"Bahamas and Florida Keys","5571"
12348,"25.82","299.84","0.0617",58.42,"Bahamas and Florida Keys","8699"
13874,"25.93","299.74","0.0548",51.35,"Bahamas and Florida Keys","2214"
14163,"25.93","299.76","0.0447",52.57,"Bahamas and Florida Keys","908"
14174,"25.93","299.7","0.0439",52.57,"Bahamas and Florida Keys","859"
13253,"26.04","299.74","0.1629",58.32,"Bahamas and Florida Keys","3754"
13450,"26.04","299.84","0.0818",57.28,"Bahamas and Florida Keys","8181"
12456,"26.11","299.77","0.1646",58.42,"Bahamas and Florida Keys","6308"
13516,"26.13","299.71","0.1805",48.9,"Bahamas and Florida Keys","3413"
13895,"26.19","299.73","0.0609",51.35,"Bahamas and Florida Keys","2869"
9474,"26.25","299.8","0.0727",53.15,"Bahamas and Florida Keys","8397.3"
9474,"26.25","299.8","0.0727",53.15,"Bahamas and Florida Keys","8397.3"
12337,"26.44","299.84","0.0617",58.42,"Bahamas and Florida Keys","9528"
12629,"26.44","299.72","0.1553",62.25,"Bahamas and Florida Keys","1073"
12071,"26.67","299.79","0.0586",56.58,"Bahamas and Florida Keys","8900"
12099,"26.67","299.77","0.0532",56.58,"Bahamas and Florida Keys","9506"
12180,"26.67","299.8","0.0727",53.15,"Bahamas and Florida Keys","7863"
12203,"26.67","299.81","0.0545",55.37,"Bahamas and Florida Keys","7710"
12658,"26.67","299.83","0.1387",62.59,"Bahamas and Florida Keys","6951"
12746,"26.67","299.34","0.082",71.57,"Bahamas and Florida Keys","1882"
13110,"26.67","299.78","0.1405",62.54,"Bahamas and Florida Keys","3690"
13734,"26.67","299.78","0.0599",41.6,"Bahamas and Florida Keys","4144"
14306,"26.67","299.02","0.1073",57.69,"Bahamas and Florida Keys","1197"
13176,"26.77","299.69","0.1711",60.51,"Bahamas and Florida Keys","2792"
13408,"26.85","299.79","0.1093",55.99,"Bahamas and Florida Keys","6805"
13731,"26.88","299.78","0.0599",41.6,"Bahamas and Florida Keys","4135"
12451,"26.93","299.77","0.1646",58.42,"Bahamas and Florida Keys","5578"
1303,"27","299.86","0.0493",57.47,"Bahamas and Florida Keys","964.58"
1303,"27","299.86","0.0493",57.47,"Bahamas and Florida Keys","964.58"
13336,"27.03","299.73","0.1769",56.55,"Bahamas and Florida Keys","4003"
14300,"27.08","299.02","0.1193",57.69,"Bahamas and Florida Keys","1234"
12184,"27.19","299.81","0.063",53.15,"Bahamas and Florida Keys","7896"
13079,"27.22","299.83","0.0704",62.54,"Bahamas and Florida Keys","8303"
13872,"27.27","299.74","0.0548",51.35,"Bahamas and Florida Keys","1860"
14044,"27.27","299.79","0.0427",63.75,"Bahamas and Florida Keys","1342"
12571,"27.41","299.43","0.0709",51.47,"Bahamas and Florida Keys","4429"
12301,"27.44","299.81","0.0816",58.42,"Bahamas and Florida Keys","7606"
14160,"27.45","299.76","0.0447",52.57,"Bahamas and Florida Keys","961"
13525,"27.5","299.81","0.0845",58.01,"Bahamas and Florida Keys","7283"
13317,"27.52","299.73","0.1769",56.55,"Bahamas and Florida Keys","6026"
12240,"27.54","299.78","0.1382",56.21,"Bahamas and Florida Keys","5767"
13329,"27.6","299.61","0.1769",56.55,"Bahamas and Florida Keys","4085"
